datetime,open,high,low,close,volume,average,barCount
2025-08-19 02:29:00-04:00,1.16592,1.165965,1.165825,1.16592,-1.0,-1.0,-1
2025-08-19 02:30:00-04:00,1.16592,1.166125,1.165895,1.16607,-1.0,-1.0,-1
2025-08-19 02:31:00-04:00,1.16607,1.166225,1.16607,1.166215,-1.0,-1.0,-1
2025-08-19 02:32:00-04:00,1.166215,1.16636,1.166215,1.16636,-1.0,-1.0,-1
2025-08-19 02:33:00-04:00,1.16636,1.166435,1.166325,1.16642,-1.0,-1.0,-1
2025-08-19 02:34:00-04:00,1.16642,1.166425,1.16632,1.16636,-1.0,-1.0,-1
2025-08-19 02:35:00-04:00,1.16636,1.166465,1.166265,1.16632,-1.0,-1.0,-1
2025-08-19 02:36:00-04:00,1.16632,1.166375,1.16626,1.166275,-1.0,-1.0,-1
2025-08-19 02:37:00-04:00,1.166275,1.16628,1.166195,1.16622,-1.0,-1.0,-1
2025-08-19 02:38:00-04:00,1.16622,1.16632,1.166175,1.16628,-1.0,-1.0,-1
2025-08-19 02:39:00-04:00,1.16628,1.16632,1.166165,1.166165,-1.0,-1.0,-1
2025-08-19 02:40:00-04:00,1.166165,1.16633,1.166155,1.16632,-1.0,-1.0,-1
2025-08-19 02:41:00-04:00,1.16632,1.16641,1.16631,1.16637,-1.0,-1.0,-1
2025-08-19 02:42:00-04:00,1.16637,1.16645,1.166365,1.16643,-1.0,-1.0,-1
2025-08-19 02:43:00-04:00,1.16643,1.16647,1.166385,1.166385,-1.0,-1.0,-1
2025-08-19 02:44:00-04:00,1.166385,1.166475,1.16636,1.166365,-1.0,-1.0,-1
2025-08-19 02:45:00-04:00,1.166365,1.16658,1.166315,1.16656,-1.0,-1.0,-1
2025-08-19 02:46:00-04:00,1.16656,1.167045,1.16656,1.16691,-1.0,-1.0,-1
2025-08-19 02:47:00-04:00,1.16691,1.16722,1.16687,1.16716,-1.0,-1.0,-1
2025-08-19 02:48:00-04:00,1.16716,1.16723,1.167125,1.16722,-1.0,-1.0,-1
2025-08-19 02:49:00-04:00,1.16722,1.167225,1.167105,1.167165,-1.0,-1.0,-1
2025-08-19 02:50:00-04:00,1.167165,1.167405,1.167145,1.16738,-1.0,-1.0,-1
2025-08-19 02:51:00-04:00,1.16738,1.16738,1.16727,1.167345,-1.0,-1.0,-1
2025-08-19 02:52:00-04:00,1.167345,1.167395,1.167225,1.167365,-1.0,-1.0,-1
2025-08-19 02:53:00-04:00,1.167365,1.167365,1.16692,1.166925,-1.0,-1.0,-1
2025-08-19 02:54:00-04:00,1.166925,1.167205,1.166875,1.167185,-1.0,-1.0,-1
2025-08-19 02:55:00-04:00,1.167185,1.16726,1.1671,1.167125,-1.0,-1.0,-1
2025-08-19 02:56:00-04:00,1.167125,1.16734,1.16712,1.167325,-1.0,-1.0,-1
2025-08-19 02:57:00-04:00,1.167325,1.16737,1.16727,1.167345,-1.0,-1.0,-1
2025-08-19 02:58:00-04:00,1.167345,1.167435,1.16732,1.16732,-1.0,-1.0,-1
2025-08-19 02:59:00-04:00,1.16732,1.167475,1.16732,1.16744,-1.0,-1.0,-1
2025-08-19 03:00:00-04:00,1.16744,1.167615,1.167365,1.16738,-1.0,-1.0,-1
2025-08-19 03:01:00-04:00,1.16738,1.167625,1.16736,1.167625,-1.0,-1.0,-1
2025-08-19 03:02:00-04:00,1.167625,1.16794,1.167625,1.16768,-1.0,-1.0,-1
2025-08-19 03:03:00-04:00,1.16768,1.16769,1.16756,1.16767,-1.0,-1.0,-1
2025-08-19 03:04:00-04:00,1.16767,1.16767,1.167515,1.16754,-1.0,-1.0,-1
2025-08-19 03:05:00-04:00,1.16754,1.1678,1.167495,1.167785,-1.0,-1.0,-1
2025-08-19 03:06:00-04:00,1.167785,1.16814,1.167745,1.16804,-1.0,-1.0,-1
2025-08-19 03:07:00-04:00,1.16804,1.168095,1.167845,1.16785,-1.0,-1.0,-1
2025-08-19 03:08:00-04:00,1.16785,1.16789,1.16773,1.16788,-1.0,-1.0,-1
2025-08-19 03:09:00-04:00,1.16788,1.16794,1.16771,1.16782,-1.0,-1.0,-1
2025-08-19 03:10:00-04:00,1.16782,1.16788,1.167625,1.167665,-1.0,-1.0,-1
2025-08-19 03:11:00-04:00,1.167665,1.16802,1.167665,1.167835,-1.0,-1.0,-1
2025-08-19 03:12:00-04:00,1.167835,1.16791,1.1678,1.16782,-1.0,-1.0,-1
2025-08-19 03:13:00-04:00,1.16782,1.167845,1.167695,1.167705,-1.0,-1.0,-1
2025-08-19 03:14:00-04:00,1.167705,1.167725,1.167415,1.1675,-1.0,-1.0,-1
2025-08-19 03:15:00-04:00,1.1675,1.167625,1.167465,1.16753,-1.0,-1.0,-1
2025-08-19 03:16:00-04:00,1.16753,1.16763,1.167395,1.167605,-1.0,-1.0,-1
2025-08-19 03:17:00-04:00,1.167605,1.16769,1.16758,1.167675,-1.0,-1.0,-1
2025-08-19 03:18:00-04:00,1.167675,1.167765,1.16762,1.167735,-1.0,-1.0,-1
2025-08-19 03:19:00-04:00,1.167735,1.167835,1.16773,1.16773,-1.0,-1.0,-1
2025-08-19 03:20:00-04:00,1.16773,1.16779,1.167495,1.167525,-1.0,-1.0,-1
2025-08-19 03:21:00-04:00,1.167525,1.167625,1.167525,1.167565,-1.0,-1.0,-1
2025-08-19 03:22:00-04:00,1.167565,1.167675,1.16745,1.16757,-1.0,-1.0,-1
2025-08-19 03:23:00-04:00,1.16757,1.16771,1.167515,1.1677,-1.0,-1.0,-1
2025-08-19 03:24:00-04:00,1.1677,1.1677,1.167465,1.167465,-1.0,-1.0,-1
2025-08-19 03:25:00-04:00,1.167465,1.167665,1.167465,1.167655,-1.0,-1.0,-1
2025-08-19 03:26:00-04:00,1.167655,1.16778,1.16764,1.16767,-1.0,-1.0,-1
2025-08-19 03:27:00-04:00,1.16767,1.16768,1.167575,1.167585,-1.0,-1.0,-1
2025-08-19 03:28:00-04:00,1.167585,1.16768,1.167495,1.167675,-1.0,-1.0,-1
2025-08-19 03:29:00-04:00,1.167675,1.167735,1.1676,1.167675,-1.0,-1.0,-1
2025-08-19 03:30:00-04:00,1.167675,1.16774,1.16757,1.16774,-1.0,-1.0,-1
2025-08-19 03:31:00-04:00,1.16774,1.167785,1.16763,1.167785,-1.0,-1.0,-1
2025-08-19 03:32:00-04:00,1.167785,1.1678,1.167685,1.16777,-1.0,-1.0,-1
2025-08-19 03:33:00-04:00,1.16777,1.167795,1.16758,1.167675,-1.0,-1.0,-1
2025-08-19 03:34:00-04:00,1.167675,1.167825,1.16761,1.16782,-1.0,-1.0,-1
2025-08-19 03:35:00-04:00,1.16782,1.167885,1.167665,1.167735,-1.0,-1.0,-1
2025-08-19 03:36:00-04:00,1.167735,1.16788,1.16773,1.16775,-1.0,-1.0,-1
2025-08-19 03:37:00-04:00,1.16775,1.167935,1.167745,1.167925,-1.0,-1.0,-1
2025-08-19 03:38:00-04:00,1.167925,1.16804,1.16781,1.167925,-1.0,-1.0,-1
2025-08-19 03:39:00-04:00,1.167925,1.16814,1.16786,1.168065,-1.0,-1.0,-1
2025-08-19 03:40:00-04:00,1.168065,1.168085,1.16796,1.16802,-1.0,-1.0,-1
2025-08-19 03:41:00-04:00,1.16802,1.168045,1.1678,1.1678,-1.0,-1.0,-1
2025-08-19 03:42:00-04:00,1.1678,1.167975,1.1678,1.16786,-1.0,-1.0,-1
2025-08-19 03:43:00-04:00,1.16786,1.16817,1.167855,1.16809,-1.0,-1.0,-1
2025-08-19 03:44:00-04:00,1.16809,1.16812,1.16798,1.168015,-1.0,-1.0,-1
2025-08-19 03:45:00-04:00,1.168015,1.168025,1.16783,1.16795,-1.0,-1.0,-1
2025-08-19 03:46:00-04:00,1.16795,1.16801,1.167925,1.167975,-1.0,-1.0,-1
2025-08-19 03:47:00-04:00,1.167975,1.168015,1.167805,1.168015,-1.0,-1.0,-1
2025-08-19 03:48:00-04:00,1.168015,1.16802,1.167715,1.16783,-1.0,-1.0,-1
2025-08-19 03:49:00-04:00,1.16783,1.167955,1.16775,1.167925,-1.0,-1.0,-1
2025-08-19 03:50:00-04:00,1.167925,1.16796,1.167755,1.16782,-1.0,-1.0,-1
2025-08-19 03:51:00-04:00,1.16782,1.16807,1.16781,1.16807,-1.0,-1.0,-1
2025-08-19 03:52:00-04:00,1.16807,1.168345,1.16807,1.16818,-1.0,-1.0,-1
2025-08-19 03:53:00-04:00,1.16818,1.16818,1.16805,1.16811,-1.0,-1.0,-1
2025-08-19 03:54:00-04:00,1.16811,1.16823,1.168065,1.16807,-1.0,-1.0,-1
2025-08-19 03:55:00-04:00,1.16807,1.16821,1.16807,1.16821,-1.0,-1.0,-1
2025-08-19 03:56:00-04:00,1.16821,1.168425,1.16821,1.168255,-1.0,-1.0,-1
2025-08-19 03:57:00-04:00,1.168255,1.16843,1.16823,1.168375,-1.0,-1.0,-1
2025-08-19 03:58:00-04:00,1.168375,1.168415,1.168235,1.168275,-1.0,-1.0,-1
2025-08-19 03:59:00-04:00,1.168275,1.168415,1.168245,1.16837,-1.0,-1.0,-1
2025-08-19 04:00:00-04:00,1.16837,1.16839,1.168225,1.16834,-1.0,-1.0,-1
2025-08-19 04:01:00-04:00,1.16834,1.16844,1.16829,1.1683,-1.0,-1.0,-1
2025-08-19 04:02:00-04:00,1.1683,1.16834,1.168065,1.168135,-1.0,-1.0,-1
2025-08-19 04:03:00-04:00,1.168135,1.168225,1.168045,1.168085,-1.0,-1.0,-1
2025-08-19 04:04:00-04:00,1.168085,1.168085,1.16789,1.16805,-1.0,-1.0,-1
2025-08-19 04:05:00-04:00,1.16805,1.16805,1.16789,1.16789,-1.0,-1.0,-1
2025-08-19 04:06:00-04:00,1.16789,1.16789,1.167755,1.16781,-1.0,-1.0,-1
2025-08-19 04:07:00-04:00,1.16781,1.16781,1.167665,1.167795,-1.0,-1.0,-1
2025-08-19 04:08:00-04:00,1.167795,1.1678,1.16764,1.167675,-1.0,-1.0,-1
2025-08-19 04:09:00-04:00,1.167675,1.167675,1.16761,1.16764,-1.0,-1.0,-1
2025-08-19 04:10:00-04:00,1.16764,1.167665,1.16752,1.167665,-1.0,-1.0,-1
2025-08-19 04:11:00-04:00,1.167665,1.167735,1.16762,1.167665,-1.0,-1.0,-1
2025-08-19 04:12:00-04:00,1.167665,1.167705,1.16766,1.167675,-1.0,-1.0,-1
2025-08-19 04:13:00-04:00,1.167675,1.167675,1.16749,1.167525,-1.0,-1.0,-1
2025-08-19 04:14:00-04:00,1.167525,1.1676,1.16752,1.16755,-1.0,-1.0,-1
2025-08-19 04:15:00-04:00,1.16755,1.167585,1.167485,1.167585,-1.0,-1.0,-1
2025-08-19 04:16:00-04:00,1.167585,1.1677,1.167575,1.167595,-1.0,-1.0,-1
2025-08-19 04:17:00-04:00,1.167595,1.167605,1.16748,1.1675,-1.0,-1.0,-1
2025-08-19 04:18:00-04:00,1.1675,1.1677,1.167485,1.1676,-1.0,-1.0,-1
2025-08-19 04:19:00-04:00,1.1676,1.167785,1.167585,1.16772,-1.0,-1.0,-1
2025-08-19 04:20:00-04:00,1.16772,1.16772,1.16766,1.1677,-1.0,-1.0,-1
2025-08-19 04:21:00-04:00,1.1677,1.16786,1.1677,1.167845,-1.0,-1.0,-1
2025-08-19 04:22:00-04:00,1.167845,1.167925,1.167825,1.1679,-1.0,-1.0,-1
2025-08-19 04:23:00-04:00,1.1679,1.1679,1.167685,1.167775,-1.0,-1.0,-1
2025-08-19 04:24:00-04:00,1.167775,1.167785,1.167625,1.16772,-1.0,-1.0,-1
2025-08-19 04:25:00-04:00,1.16772,1.167835,1.16769,1.16783,-1.0,-1.0,-1
2025-08-19 04:26:00-04:00,1.16783,1.16783,1.167745,1.16777,-1.0,-1.0,-1
2025-08-19 04:27:00-04:00,1.16777,1.167885,1.16776,1.167875,-1.0,-1.0,-1
2025-08-19 04:28:00-04:00,1.167875,1.167885,1.16782,1.167825,-1.0,-1.0,-1
2025-08-19 04:29:00-04:00,1.167825,1.167895,1.16778,1.167885,-1.0,-1.0,-1
2025-08-19 04:30:00-04:00,1.167885,1.167895,1.16761,1.16767,-1.0,-1.0,-1
2025-08-19 04:31:00-04:00,1.16767,1.167695,1.16758,1.16759,-1.0,-1.0,-1
2025-08-19 04:32:00-04:00,1.16759,1.167615,1.167485,1.1675,-1.0,-1.0,-1
2025-08-19 04:33:00-04:00,1.1675,1.16756,1.167445,1.167455,-1.0,-1.0,-1
2025-08-19 04:34:00-04:00,1.167455,1.16751,1.167365,1.16738,-1.0,-1.0,-1
2025-08-19 04:35:00-04:00,1.16738,1.16749,1.16737,1.16747,-1.0,-1.0,-1
2025-08-19 04:36:00-04:00,1.16747,1.167475,1.16722,1.167265,-1.0,-1.0,-1
2025-08-19 04:37:00-04:00,1.167265,1.167355,1.167255,1.167275,-1.0,-1.0,-1
2025-08-19 04:38:00-04:00,1.167275,1.167395,1.167275,1.16734,-1.0,-1.0,-1
2025-08-19 04:39:00-04:00,1.16734,1.167435,1.16733,1.16741,-1.0,-1.0,-1
2025-08-19 04:40:00-04:00,1.16741,1.167535,1.16741,1.16748,-1.0,-1.0,-1
2025-08-19 04:41:00-04:00,1.16748,1.16748,1.167295,1.167325,-1.0,-1.0,-1
2025-08-19 04:42:00-04:00,1.167325,1.16744,1.16731,1.167435,-1.0,-1.0,-1
2025-08-19 04:43:00-04:00,1.167435,1.16759,1.16742,1.16753,-1.0,-1.0,-1
2025-08-19 04:44:00-04:00,1.16753,1.167615,1.167425,1.167435,-1.0,-1.0,-1
2025-08-19 04:45:00-04:00,1.167435,1.167435,1.16721,1.167225,-1.0,-1.0,-1
2025-08-19 04:46:00-04:00,1.167225,1.167305,1.16718,1.167185,-1.0,-1.0,-1
2025-08-19 04:47:00-04:00,1.167185,1.167365,1.167165,1.167365,-1.0,-1.0,-1
2025-08-19 04:48:00-04:00,1.167365,1.16747,1.167365,1.16746,-1.0,-1.0,-1
2025-08-19 04:49:00-04:00,1.16746,1.167475,1.16742,1.167455,-1.0,-1.0,-1
2025-08-19 04:50:00-04:00,1.167455,1.167505,1.16736,1.167455,-1.0,-1.0,-1
2025-08-19 04:51:00-04:00,1.167455,1.16747,1.16739,1.16746,-1.0,-1.0,-1
2025-08-19 04:52:00-04:00,1.16746,1.16748,1.16737,1.16747,-1.0,-1.0,-1
2025-08-19 04:53:00-04:00,1.16747,1.167655,1.16747,1.167545,-1.0,-1.0,-1
2025-08-19 04:54:00-04:00,1.167545,1.167725,1.16754,1.16771,-1.0,-1.0,-1
2025-08-19 04:55:00-04:00,1.16771,1.16775,1.16768,1.167715,-1.0,-1.0,-1
2025-08-19 04:56:00-04:00,1.167715,1.16773,1.16756,1.16756,-1.0,-1.0,-1
2025-08-19 04:57:00-04:00,1.16756,1.167645,1.16747,1.16762,-1.0,-1.0,-1
2025-08-19 04:58:00-04:00,1.16762,1.16765,1.16748,1.167525,-1.0,-1.0,-1
2025-08-19 04:59:00-04:00,1.167525,1.167535,1.167425,1.1675,-1.0,-1.0,-1
2025-08-19 05:00:00-04:00,1.1675,1.16757,1.167455,1.16757,-1.0,-1.0,-1
2025-08-19 05:01:00-04:00,1.16757,1.16767,1.16756,1.167665,-1.0,-1.0,-1
2025-08-19 05:02:00-04:00,1.167665,1.167695,1.16742,1.16753,-1.0,-1.0,-1
2025-08-19 05:03:00-04:00,1.16753,1.16775,1.16753,1.16774,-1.0,-1.0,-1
2025-08-19 05:04:00-04:00,1.16774,1.16777,1.167675,1.1677,-1.0,-1.0,-1
2025-08-19 05:05:00-04:00,1.1677,1.1677,1.16757,1.167635,-1.0,-1.0,-1
2025-08-19 05:06:00-04:00,1.167635,1.167655,1.167485,1.167485,-1.0,-1.0,-1
2025-08-19 05:07:00-04:00,1.167485,1.167485,1.16734,1.16737,-1.0,-1.0,-1
2025-08-19 05:08:00-04:00,1.16737,1.167435,1.16736,1.167365,-1.0,-1.0,-1
2025-08-19 05:09:00-04:00,1.167365,1.16748,1.16731,1.16746,-1.0,-1.0,-1
2025-08-19 05:10:00-04:00,1.16746,1.167525,1.167435,1.16751,-1.0,-1.0,-1
2025-08-19 05:11:00-04:00,1.16751,1.16753,1.16746,1.167475,-1.0,-1.0,-1
2025-08-19 05:12:00-04:00,1.167475,1.167525,1.16742,1.16749,-1.0,-1.0,-1
2025-08-19 05:13:00-04:00,1.16749,1.167545,1.16748,1.16753,-1.0,-1.0,-1
2025-08-19 05:14:00-04:00,1.16753,1.167645,1.16751,1.16758,-1.0,-1.0,-1
2025-08-19 05:15:00-04:00,1.16758,1.167585,1.167475,1.167475,-1.0,-1.0,-1
2025-08-19 05:16:00-04:00,1.167475,1.16749,1.167355,1.16738,-1.0,-1.0,-1
2025-08-19 05:17:00-04:00,1.16738,1.16743,1.167295,1.16736,-1.0,-1.0,-1
2025-08-19 05:18:00-04:00,1.16736,1.16738,1.16726,1.167355,-1.0,-1.0,-1
2025-08-19 05:19:00-04:00,1.167355,1.167475,1.167315,1.167435,-1.0,-1.0,-1
2025-08-19 05:20:00-04:00,1.167435,1.16758,1.16743,1.16757,-1.0,-1.0,-1
2025-08-19 05:21:00-04:00,1.16757,1.16757,1.16742,1.167485,-1.0,-1.0,-1
2025-08-19 05:22:00-04:00,1.167485,1.16758,1.16748,1.167575,-1.0,-1.0,-1
2025-08-19 05:23:00-04:00,1.167575,1.16758,1.167475,1.167475,-1.0,-1.0,-1
2025-08-19 05:24:00-04:00,1.167475,1.16749,1.16732,1.16744,-1.0,-1.0,-1
2025-08-19 05:25:00-04:00,1.16744,1.167575,1.16742,1.167565,-1.0,-1.0,-1
2025-08-19 05:26:00-04:00,1.167565,1.167575,1.167375,1.16742,-1.0,-1.0,-1
2025-08-19 05:27:00-04:00,1.16742,1.167465,1.167345,1.16739,-1.0,-1.0,-1
2025-08-19 05:28:00-04:00,1.16739,1.16747,1.16734,1.167435,-1.0,-1.0,-1
2025-08-19 05:29:00-04:00,1.167435,1.16758,1.167435,1.16756,-1.0,-1.0,-1
2025-08-19 05:30:00-04:00,1.16756,1.167675,1.16753,1.167665,-1.0,-1.0,-1
2025-08-19 05:31:00-04:00,1.167665,1.16768,1.16757,1.16764,-1.0,-1.0,-1
2025-08-19 05:32:00-04:00,1.16764,1.167705,1.167585,1.167625,-1.0,-1.0,-1
2025-08-19 05:33:00-04:00,1.167625,1.167715,1.16761,1.16761,-1.0,-1.0,-1
2025-08-19 05:34:00-04:00,1.16761,1.167615,1.167445,1.167465,-1.0,-1.0,-1
2025-08-19 05:35:00-04:00,1.167465,1.16753,1.16746,1.16751,-1.0,-1.0,-1
2025-08-19 05:36:00-04:00,1.16751,1.167695,1.16751,1.16762,-1.0,-1.0,-1
2025-08-19 05:37:00-04:00,1.16762,1.167675,1.16758,1.16762,-1.0,-1.0,-1
2025-08-19 05:38:00-04:00,1.16762,1.167675,1.167615,1.16766,-1.0,-1.0,-1
2025-08-19 05:39:00-04:00,1.16766,1.16768,1.16762,1.16767,-1.0,-1.0,-1
2025-08-19 05:40:00-04:00,1.16767,1.167755,1.16767,1.16773,-1.0,-1.0,-1
2025-08-19 05:41:00-04:00,1.16773,1.16773,1.16753,1.16757,-1.0,-1.0,-1
2025-08-19 05:42:00-04:00,1.16757,1.167575,1.167515,1.167565,-1.0,-1.0,-1
2025-08-19 05:43:00-04:00,1.167565,1.167585,1.16746,1.167585,-1.0,-1.0,-1
2025-08-19 05:44:00-04:00,1.167585,1.16768,1.167585,1.167635,-1.0,-1.0,-1
2025-08-19 05:45:00-04:00,1.167635,1.16764,1.167585,1.167625,-1.0,-1.0,-1
2025-08-19 05:46:00-04:00,1.167625,1.167695,1.16754,1.167575,-1.0,-1.0,-1
2025-08-19 05:47:00-04:00,1.167575,1.167575,1.167455,1.167475,-1.0,-1.0,-1
2025-08-19 05:48:00-04:00,1.167475,1.167555,1.167475,1.16752,-1.0,-1.0,-1
2025-08-19 05:49:00-04:00,1.16752,1.16762,1.167515,1.167595,-1.0,-1.0,-1
2025-08-19 05:50:00-04:00,1.167595,1.16787,1.167595,1.167795,-1.0,-1.0,-1
2025-08-19 05:51:00-04:00,1.167795,1.167835,1.16778,1.167805,-1.0,-1.0,-1
2025-08-19 05:52:00-04:00,1.167805,1.167895,1.167805,1.167885,-1.0,-1.0,-1
2025-08-19 05:53:00-04:00,1.167885,1.168025,1.16783,1.16799,-1.0,-1.0,-1
2025-08-19 05:54:00-04:00,1.16799,1.168095,1.16798,1.16805,-1.0,-1.0,-1
2025-08-19 05:55:00-04:00,1.16805,1.168155,1.168045,1.16814,-1.0,-1.0,-1
2025-08-19 05:56:00-04:00,1.16814,1.16823,1.16814,1.16814,-1.0,-1.0,-1
2025-08-19 05:57:00-04:00,1.16814,1.16819,1.16793,1.167975,-1.0,-1.0,-1
2025-08-19 05:58:00-04:00,1.167975,1.16802,1.167805,1.167825,-1.0,-1.0,-1
2025-08-19 05:59:00-04:00,1.167825,1.168025,1.167825,1.168025,-1.0,-1.0,-1
2025-08-19 06:00:00-04:00,1.168025,1.168085,1.167935,1.16808,-1.0,-1.0,-1
2025-08-19 06:01:00-04:00,1.16808,1.168145,1.16792,1.167995,-1.0,-1.0,-1
2025-08-19 06:02:00-04:00,1.167995,1.168145,1.16796,1.16801,-1.0,-1.0,-1
2025-08-19 06:03:00-04:00,1.16801,1.168145,1.168005,1.16813,-1.0,-1.0,-1
2025-08-19 06:04:00-04:00,1.16813,1.16814,1.167975,1.167975,-1.0,-1.0,-1
2025-08-19 06:05:00-04:00,1.167975,1.16818,1.167955,1.168145,-1.0,-1.0,-1
2025-08-19 06:06:00-04:00,1.168145,1.16831,1.168135,1.16827,-1.0,-1.0,-1
2025-08-19 06:07:00-04:00,1.16827,1.16828,1.168135,1.168255,-1.0,-1.0,-1
2025-08-19 06:08:00-04:00,1.168255,1.168285,1.168215,1.16823,-1.0,-1.0,-1
2025-08-19 06:09:00-04:00,1.16823,1.16823,1.168035,1.168065,-1.0,-1.0,-1
2025-08-19 06:10:00-04:00,1.168065,1.16818,1.168065,1.16818,-1.0,-1.0,-1
2025-08-19 06:11:00-04:00,1.16818,1.16818,1.1681,1.16812,-1.0,-1.0,-1
2025-08-19 06:12:00-04:00,1.16812,1.16827,1.168115,1.168245,-1.0,-1.0,-1
2025-08-19 06:13:00-04:00,1.168245,1.16831,1.16817,1.168275,-1.0,-1.0,-1
2025-08-19 06:14:00-04:00,1.168275,1.1683,1.168225,1.1683,-1.0,-1.0,-1
2025-08-19 06:15:00-04:00,1.1683,1.1683,1.16823,1.168285,-1.0,-1.0,-1
2025-08-19 06:16:00-04:00,1.168285,1.16837,1.16824,1.16837,-1.0,-1.0,-1
2025-08-19 06:17:00-04:00,1.16837,1.168405,1.168315,1.16839,-1.0,-1.0,-1
2025-08-19 06:18:00-04:00,1.16839,1.168445,1.168325,1.16838,-1.0,-1.0,-1
2025-08-19 06:19:00-04:00,1.16838,1.16859,1.16833,1.168585,-1.0,-1.0,-1
2025-08-19 06:20:00-04:00,1.168585,1.168835,1.168485,1.16883,-1.0,-1.0,-1
2025-08-19 06:21:00-04:00,1.16883,1.16884,1.168655,1.168665,-1.0,-1.0,-1
2025-08-19 06:22:00-04:00,1.168665,1.168835,1.168665,1.168785,-1.0,-1.0,-1
2025-08-19 06:23:00-04:00,1.168785,1.16902,1.16878,1.169,-1.0,-1.0,-1
2025-08-19 06:24:00-04:00,1.169,1.16901,1.168915,1.16896,-1.0,-1.0,-1
2025-08-19 06:25:00-04:00,1.16896,1.16913,1.16893,1.16908,-1.0,-1.0,-1
2025-08-19 06:26:00-04:00,1.16908,1.1692,1.169055,1.16918,-1.0,-1.0,-1
2025-08-19 06:27:00-04:00,1.16918,1.16922,1.169145,1.16918,-1.0,-1.0,-1
2025-08-19 06:28:00-04:00,1.16918,1.169185,1.169015,1.169075,-1.0,-1.0,-1
2025-08-19 06:29:00-04:00,1.169075,1.169155,1.16907,1.16907,-1.0,-1.0,-1
2025-08-19 06:30:00-04:00,1.16907,1.169115,1.16903,1.16904,-1.0,-1.0,-1
2025-08-19 06:31:00-04:00,1.16904,1.169085,1.16887,1.16887,-1.0,-1.0,-1
2025-08-19 06:32:00-04:00,1.16887,1.16887,1.16867,1.16867,-1.0,-1.0,-1
2025-08-19 06:33:00-04:00,1.16867,1.168725,1.16861,1.168675,-1.0,-1.0,-1
2025-08-19 06:34:00-04:00,1.168675,1.16878,1.168675,1.168725,-1.0,-1.0,-1
2025-08-19 06:35:00-04:00,1.168725,1.16874,1.16863,1.168675,-1.0,-1.0,-1
2025-08-19 06:36:00-04:00,1.168675,1.168785,1.168625,1.168625,-1.0,-1.0,-1
2025-08-19 06:37:00-04:00,1.168625,1.168785,1.168615,1.16873,-1.0,-1.0,-1
2025-08-19 06:38:00-04:00,1.16873,1.16888,1.16872,1.16887,-1.0,-1.0,-1
2025-08-19 06:39:00-04:00,1.16887,1.168875,1.16871,1.168715,-1.0,-1.0,-1
2025-08-19 06:40:00-04:00,1.168715,1.16873,1.168615,1.16862,-1.0,-1.0,-1
2025-08-19 06:41:00-04:00,1.16862,1.16863,1.16853,1.16862,-1.0,-1.0,-1
2025-08-19 06:42:00-04:00,1.16862,1.16863,1.16843,1.16855,-1.0,-1.0,-1
2025-08-19 06:43:00-04:00,1.16855,1.16857,1.1684,1.16851,-1.0,-1.0,-1
2025-08-19 06:44:00-04:00,1.16851,1.168575,1.168505,1.168575,-1.0,-1.0,-1
2025-08-19 06:45:00-04:00,1.168575,1.16865,1.16857,1.16862,-1.0,-1.0,-1
2025-08-19 06:46:00-04:00,1.16862,1.16863,1.16847,1.16848,-1.0,-1.0,-1
2025-08-19 06:47:00-04:00,1.16848,1.168575,1.16848,1.168575,-1.0,-1.0,-1
2025-08-19 06:48:00-04:00,1.168575,1.168725,1.168575,1.168705,-1.0,-1.0,-1
2025-08-19 06:49:00-04:00,1.168705,1.16875,1.168685,1.168735,-1.0,-1.0,-1
2025-08-19 06:50:00-04:00,1.168735,1.168835,1.16873,1.16878,-1.0,-1.0,-1
2025-08-19 06:51:00-04:00,1.16878,1.16884,1.16878,1.168835,-1.0,-1.0,-1
2025-08-19 06:52:00-04:00,1.168835,1.16885,1.168785,1.168835,-1.0,-1.0,-1
2025-08-19 06:53:00-04:00,1.168835,1.168895,1.16881,1.16884,-1.0,-1.0,-1
2025-08-19 06:54:00-04:00,1.16884,1.168875,1.16867,1.16867,-1.0,-1.0,-1
2025-08-19 06:55:00-04:00,1.16867,1.1687,1.16858,1.16869,-1.0,-1.0,-1
2025-08-19 06:56:00-04:00,1.16869,1.168755,1.168665,1.16874,-1.0,-1.0,-1
2025-08-19 06:57:00-04:00,1.16874,1.16881,1.168685,1.168795,-1.0,-1.0,-1
2025-08-19 06:58:00-04:00,1.168795,1.168805,1.168725,1.16879,-1.0,-1.0,-1
2025-08-19 06:59:00-04:00,1.16879,1.168885,1.16876,1.16887,-1.0,-1.0,-1
2025-08-19 07:00:00-04:00,1.16887,1.168955,1.16884,1.16888,-1.0,-1.0,-1
2025-08-19 07:01:00-04:00,1.16888,1.16894,1.16879,1.168855,-1.0,-1.0,-1
2025-08-19 07:02:00-04:00,1.168855,1.16897,1.168855,1.16896,-1.0,-1.0,-1
2025-08-19 07:03:00-04:00,1.16896,1.169275,1.16895,1.169225,-1.0,-1.0,-1
2025-08-19 07:04:00-04:00,1.169225,1.169225,1.169135,1.169185,-1.0,-1.0,-1
2025-08-19 07:05:00-04:00,1.169185,1.169245,1.169105,1.16921,-1.0,-1.0,-1
2025-08-19 07:06:00-04:00,1.16921,1.16928,1.169165,1.16923,-1.0,-1.0,-1
2025-08-19 07:07:00-04:00,1.16923,1.16927,1.169155,1.16919,-1.0,-1.0,-1
